cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
num_workers,cpu_per_worker,memory_per_worker,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,loss_used,loss_value,execution_time,cost_to_run,attempt_n
1,1,1Gi,1.0,1.0,1.0,1.0,0.2172544002532959,6.67572021484375e-06,0.2839491367340088,3.814697265625e-06,latency_loss,0.625,0.625,0.5012140274047852,0
1,1,1Gi,1.0,1.0,1.0,1.0,0.25522708892822266,1.2874603271484375e-05,0.28607654571533203,7.152557373046875e-07,latency_loss,0.618,0.618,0.5413172245025635,1
1,1,1Gi,1.0,1.0,1.0,1.0,0.25609254837036133,1.1682510375976562e-05,0.26328158378601074,1.1920928955078125e-06,latency_loss,0.638,0.638,0.5193870067596436,2
1,1,1Gi,1.0,1.0,1.0,1.0,0.20767474174499512,7.62939453125e-06,0.32240843772888184,1.6689300537109375e-06,latency_loss,0.599,0.599,0.5300924777984619,3
1,1,1Gi,1.0,1.0,1.0,1.0,0.20986294746398926,1.2874603271484375e-05,0.2800171375274658,1.1920928955078125e-06,latency_loss,0.568,0.568,0.48989415168762207,4
1,1,1Gi,0.7,0.4,0.7,0.1,0.24711847305297852,1.4543533325195312e-05,0.2952389717102051,4.291534423828125e-06,latency_loss,0.636,0.636,0.37965645790100094,0
1,1,1Gi,0.7,0.4,0.7,0.1,0.30815815925598145,1.4066696166992188e-05,0.2687954902648926,2.86102294921875e-06,latency_loss,0.693,0.693,0.4038734674453735,1
1,1,1Gi,0.7,0.4,0.7,0.1,0.25549817085266113,1.8835067749023438e-05,0.276259183883667,2.6226043701171875e-06,latency_loss,0.609,0.609,0.37223794460296633,2
1,1,1Gi,0.7,0.4,0.7,0.1,0.21714258193969727,1.811981201171875e-05,0.2702755928039551,4.0531158447265625e-06,latency_loss,0.556,0.556,0.34120037555694577,3
1,1,1Gi,0.7,0.4,0.7,0.1,0.25469064712524414,1.5497207641601562e-05,0.24744057655334473,3.5762786865234375e-06,latency_loss,0.577,0.577,0.3514984130859375,4
1,1,1Gi,1.0,0.4,0.7,0.7,0.2522876262664795,1.430511474609375e-05,0.29611921310424805,2.86102294921875e-06,latency_loss,0.622,0.622,0.45957880020141595,0
1,1,1Gi,1.0,0.4,0.7,0.7,0.21788907051086426,0.00010704994201660156,0.251192569732666,2.384185791015625e-06,latency_loss,0.543,0.543,0.3937683582305908,1
1,1,1Gi,1.0,0.4,0.7,0.7,0.2666659355163574,2.09808349609375e-05,0.2683868408203125,2.384185791015625e-06,latency_loss,0.611,0.611,0.45454678535461424,2
1,1,1Gi,1.0,0.4,0.7,0.7,0.2137753963470459,1.8596649169921875e-05,0.27726078033447266,1.9073486328125e-06,latency_loss,0.57,0.57,0.4078667163848877,3
1,1,1Gi,1.0,0.4,0.7,0.7,0.23551225662231445,2.0503997802734375e-05,0.28606200218200684,2.86102294921875e-06,latency_loss,0.607,0.607,0.4357658624649048,4
1,1,1Gi,0.7,1.0,1.0,0.4,0.27569079399108887,8.58306884765625e-06,0.2829780578613281,4.5299530029296875e-06,latency_loss,0.639,0.639,0.47597200870513917,0
1,1,1Gi,0.7,1.0,1.0,0.4,0.20707297325134277,6.9141387939453125e-06,0.25841569900512695,2.6226043701171875e-06,latency_loss,0.539,0.539,0.40337474346160884,1
1,1,1Gi,0.7,1.0,1.0,0.4,0.25731873512268066,6.198883056640625e-06,0.2887609004974365,4.0531158447265625e-06,latency_loss,0.678,0.678,0.46889183521270755,2
1,1,1Gi,0.7,1.0,1.0,0.4,0.2555367946624756,5.245208740234375e-06,0.26238584518432617,2.1457672119140625e-06,latency_loss,0.642,0.642,0.44126770496368406,3
1,1,1Gi,0.7,1.0,1.0,0.4,0.23739910125732422,6.9141387939453125e-06,0.24781012535095215,2.6226043701171875e-06,latency_loss,0.59,0.59,0.413997459411621,4
1,1,1Gi,0.1,0.4,0.1,0.7,0.31293487548828125,1.5735626220703125e-05,0.4880046844482422,1.9073486328125e-06,latency_loss,0.884,0.884,0.08010158538818359,0
1,1,1Gi,0.1,0.4,0.1,0.7,0.3090517520904541,1.5735626220703125e-05,0.5672147274017334,3.0994415283203125e-06,latency_loss,1.01,1.01,0.08763511180877685,1
1,1,1Gi,0.1,0.4,0.1,0.7,0.28763532638549805,1.239776611328125e-05,0.5860273838043213,2.1457672119140625e-06,latency_loss,1.013,1.013,0.08737273216247558,2
1,1,1Gi,0.1,0.4,0.1,0.7,0.3140087127685547,1.52587890625e-05,0.5369553565979004,3.5762786865234375e-06,latency_loss,1.01,1.01,0.08510501384735109,3
1,1,1Gi,0.1,0.4,0.1,0.7,0.2940833568572998,9.775161743164062e-06,0.5874326229095459,1.9073486328125e-06,latency_loss,1.02,1.02,0.0881568431854248,4
1,1,1Gi,1.0,0.7,0.1,1.0,0.20386004447937012,5.1975250244140625e-05,0.5897846221923828,9.5367431640625e-07,latency_loss,0.876,0.876,0.2628758430480957,0
1,1,1Gi,1.0,0.7,0.1,1.0,0.25009989738464355,1.621246337890625e-05,0.5189762115478516,1.1920928955078125e-06,latency_loss,0.881,0.881,0.30201005935668945,1
1,1,1Gi,1.0,0.7,0.1,1.0,0.2557098865509033,1.33514404296875e-05,0.5728583335876465,9.5367431640625e-07,latency_loss,0.931,0.931,0.31300601959228513,2
1,1,1Gi,1.0,0.7,0.1,1.0,0.244171142578125,1.71661376953125e-05,0.5763866901397705,2.384185791015625e-06,latency_loss,0.921,0.921,0.3018242120742798,3
1,1,1Gi,1.0,0.7,0.1,1.0,0.24960541725158691,9.775161743164062e-06,0.5749292373657227,1.1920928955078125e-06,latency_loss,0.9,0.9,0.3071063756942749,4
1,1,1Gi,0.4,0.7,1.0,0.7,0.2564842700958252,1.3828277587890625e-05,0.25486230850219727,3.337860107421875e-06,latency_loss,0.63,0.63,0.3574680328369141,0
1,1,1Gi,0.4,0.7,1.0,0.7,0.28693485260009766,1.8358230590820312e-05,0.27892422676086426,3.814697265625e-06,latency_loss,0.639,0.639,0.39371368885040287,1
1,1,1Gi,0.4,0.7,1.0,0.7,0.2570943832397461,1.4066696166992188e-05,0.24547147750854492,4.0531158447265625e-06,latency_loss,0.59,0.59,0.34832191467285156,2
1,1,1Gi,0.4,0.7,1.0,0.7,0.28490447998046875,1.9788742065429688e-05,0.2957634925842285,2.86102294921875e-06,latency_loss,0.685,0.685,0.40974113941192625,3
1,1,1Gi,0.4,0.7,1.0,0.7,0.2742021083831787,1.4543533325195312e-05,0.26009154319763184,2.6226043701171875e-06,latency_loss,0.611,0.611,0.36978440284729003,4
1,1,1Gi,1.0,1.0,1.0,0.7,0.2245931625366211,5.7220458984375e-06,0.27048754692077637,2.1457672119140625e-06,latency_loss,0.568,0.568,0.49508793354034425,0
1,1,1Gi,1.0,1.0,1.0,0.7,0.2576630115509033,7.152557373046875e-06,0.277834415435791,2.86102294921875e-06,latency_loss,0.609,0.609,0.5355065822601318,1
1,1,1Gi,1.0,1.0,1.0,0.7,0.23070311546325684,6.198883056640625e-06,0.2733774185180664,3.337860107421875e-06,latency_loss,0.585,0.585,0.504089069366455,2
1,1,1Gi,1.0,1.0,1.0,0.7,0.21543502807617188,6.4373016357421875e-06,0.2434248924255371,2.86102294921875e-06,latency_loss,0.538,0.538,0.45886836051940916,3
1,1,1Gi,1.0,1.0,1.0,0.7,0.2639577388763428,6.4373016357421875e-06,0.24428510665893555,2.6226043701171875e-06,latency_loss,0.589,0.589,0.5082511186599732,4
1,1,1Gi,0.1,1.0,1.0,0.1,0.34660816192626953,6.9141387939453125e-06,0.27187633514404297,2.1457672119140625e-06,latency_loss,0.7,0.7,0.30654428005218504,0
1,1,1Gi,0.1,1.0,1.0,0.1,0.3420703411102295,7.3909759521484375e-06,0.2606015205383301,2.384185791015625e-06,latency_loss,0.682,0.682,0.29481618404388427,1
1,1,1Gi,0.1,1.0,1.0,0.1,0.3199336528778076,7.3909759521484375e-06,0.246046781539917,2.86102294921875e-06,latency_loss,0.648,0.648,0.2780478239059448,2
1,1,1Gi,0.1,1.0,1.0,0.1,0.3123586177825928,1.2636184692382812e-05,0.280534029006958,5.245208740234375e-06,latency_loss,0.675,0.675,0.31178305149078367,3
1,1,1Gi,0.1,1.0,1.0,0.1,0.29919910430908203,5.7220458984375e-06,0.2669639587402344,2.6226043701171875e-06,latency_loss,0.666,0.666,0.29688985347747804,4
1,1,1Gi,0.1,0.1,0.7,0.1,0.30671143531799316,2.384185791015625e-05,0.2962496280670166,2.86102294921875e-06,latency_loss,0.681,0.681,0.23804855346679685,0
1,1,1Gi,0.1,0.1,0.7,0.1,0.3173353672027588,1.811981201171875e-05,0.2687809467315674,2.86102294921875e-06,latency_loss,0.69,0.69,0.21988229751586913,1
1,1,1Gi,0.1,0.1,0.7,0.1,0.32928895950317383,1.5735626220703125e-05,0.2495408058166504,3.0994415283203125e-06,latency_loss,0.658,0.658,0.20760934352874758,2
1,1,1Gi,0.1,0.1,0.7,0.1,0.3241887092590332,1.2636184692382812e-05,0.28255605697631836,2.86102294921875e-06,latency_loss,0.681,0.681,0.23020966053009032,3
1,1,1Gi,0.1,0.1,0.7,0.1,0.3646664619445801,1.6689300537109375e-05,0.2929224967956543,3.337860107421875e-06,latency_loss,0.735,0.735,0.24151439666748045,4
1,1,1Gi,0.4,0.1,0.1,0.4,0.257688045501709,2.6226043701171875e-05,0.6056258678436279,3.337860107421875e-06,latency_loss,0.952,0.952,0.16364176273345948,0
1,1,1Gi,0.4,0.1,0.1,0.4,0.25782299041748047,3.3855438232421875e-05,0.5355584621429443,3.337860107421875e-06,latency_loss,0.887,0.887,0.15668976306915283,1
1,1,1Gi,0.4,0.1,0.1,0.4,0.25844311714172363,1.4066696166992188e-05,0.520334005355835,3.814697265625e-06,latency_loss,0.872,0.872,0.15541357994079594,2
1,1,1Gi,0.4,0.1,0.1,0.4,0.339571475982666,1.9073486328125e-05,0.48572444915771484,1.9073486328125e-06,latency_loss,0.904,0.904,0.18440370559692382,3
1,1,1Gi,0.4,0.1,0.1,0.4,0.26367640495300293,1.33514404296875e-05,0.5732951164245605,2.384185791015625e-06,latency_loss,0.958,0.958,0.16280236244201662,4
1,1,1Gi,1.0,0.7,0.4,0.4,0.3985910415649414,1.4781951904296875e-05,0.32909512519836426,4.291534423828125e-06,latency_loss,0.801,0.801,0.5302411556243897,0
1,1,1Gi,1.0,0.7,0.4,0.4,0.2517843246459961,1.1205673217773438e-05,0.30909252166748047,2.384185791015625e-06,latency_loss,0.642,0.642,0.3754301309585571,1
1,1,1Gi,1.0,0.7,0.4,0.4,0.25311708450317383,1.71661376953125e-05,0.33954405784606934,4.5299530029296875e-06,latency_loss,0.659,0.659,0.38894853591918943,2
1,1,1Gi,1.0,0.7,0.4,0.4,0.24570727348327637,1.811981201171875e-05,0.41759443283081055,3.0994415283203125e-06,latency_loss,0.796,0.796,0.4127589702606201,3
1,1,1Gi,1.0,0.7,0.4,0.4,0.21689939498901367,1.33514404296875e-05,0.3306560516357422,4.291534423828125e-06,latency_loss,0.686,0.686,0.34917287826538085,4
1,1,1Gi,0.4,0.1,0.7,0.4,0.25464892387390137,2.09808349609375e-05,0.28918886184692383,4.291534423828125e-06,latency_loss,0.619,0.619,0.30429558753967284,0
1,1,1Gi,0.4,0.1,0.7,0.4,0.25807714462280273,1.6689300537109375e-05,0.2765204906463623,2.6226043701171875e-06,latency_loss,0.608,0.608,0.29679791927337645,1
1,1,1Gi,0.4,0.1,0.7,0.4,0.25543665885925293,1.7881393432617188e-05,0.25942230224609375,2.6226043701171875e-06,latency_loss,0.598,0.598,0.2837731122970581,2
1,1,1Gi,0.4,0.1,0.7,0.4,0.25765514373779297,1.33514404296875e-05,0.2741858959197998,3.0994415283203125e-06,latency_loss,0.618,0.618,0.29499475955963134,3
1,1,1Gi,0.4,0.1,0.7,0.4,0.2542290687561035,1.8596649169921875e-05,0.2796132564544678,3.5762786865234375e-06,latency_loss,0.648,0.648,0.29742419719696045,4
1,1,1Gi,0.1,1.0,0.4,1.0,0.34902262687683105,7.152557373046875e-06,0.29795289039611816,1.1920928955078125e-06,latency_loss,0.721,0.721,0.15409176349639891,0
1,1,1Gi,0.1,1.0,0.4,1.0,0.2952570915222168,7.152557373046875e-06,0.33869099617004395,3.0994415283203125e-06,latency_loss,0.735,0.735,0.16501235961914065,1
1,1,1Gi,0.1,1.0,0.4,1.0,0.32507896423339844,9.059906005859375e-06,0.308457612991333,1.1920928955078125e-06,latency_loss,0.711,0.711,0.15590119361877441,2
1,1,1Gi,0.1,1.0,0.4,1.0,0.46326732635498047,5.9604644775390625e-06,0.31923604011535645,9.5367431640625e-07,latency_loss,0.861,0.861,0.1740280628204346,3
1,1,1Gi,0.1,1.0,0.4,1.0,0.31625890731811523,6.9141387939453125e-06,0.3806748390197754,9.5367431640625e-07,latency_loss,0.78,0.78,0.18390369415283203,4
1,1,1Gi,0.7,0.4,0.4,1.0,0.25777244567871094,1.8358230590820312e-05,0.318556547164917,1.430511474609375e-06,latency_loss,0.696,0.696,0.30787210464477544,0
1,1,1Gi,0.7,0.4,0.4,1.0,0.25815367698669434,1.6450881958007812e-05,0.29519200325012207,1.1920928955078125e-06,latency_loss,0.63,0.63,0.2987921476364136,1
1,1,1Gi,0.7,0.4,0.4,1.0,0.2596096992492676,1.5974044799804688e-05,0.3178417682647705,1.1920928955078125e-06,latency_loss,0.651,0.651,0.3088710784912109,2
1,1,1Gi,0.7,0.4,0.4,1.0,0.23841333389282227,1.9788742065429688e-05,0.30878591537475586,1.1920928955078125e-06,latency_loss,0.622,0.622,0.29041280746459963,3
1,1,1Gi,0.7,0.4,0.4,1.0,0.2451772689819336,1.9073486328125e-05,0.29805827140808105,9.5367431640625e-07,latency_loss,0.619,0.619,0.29085597991943357,4
1,1,1Gi,0.7,0.1,0.1,1.0,0.29406046867370605,1.5497207641601562e-05,0.5807430744171143,1.1920928955078125e-06,latency_loss,1.0,1.0,0.2639193773269653,0
1,1,1Gi,0.7,0.1,0.1,1.0,0.256594181060791,1.811981201171875e-05,0.6337840557098389,1.1920928955078125e-06,latency_loss,0.973,0.973,0.24299733638763427,1
1,1,1Gi,0.7,0.1,0.1,1.0,0.23834967613220215,1.9311904907226562e-05,0.549717903137207,7.152557373046875e-07,latency_loss,0.923,0.923,0.22181921005249022,2
1,1,1Gi,0.7,0.1,0.1,1.0,0.23754072189331055,2.384185791015625e-05,0.5183758735656738,9.5367431640625e-07,latency_loss,0.874,0.874,0.21811943054199218,3
1,1,1Gi,0.7,0.1,0.1,1.0,0.2983577251434326,1.4066696166992188e-05,0.5117497444152832,7.152557373046875e-07,latency_loss,0.888,0.888,0.26002750396728513,4
1,1,1Gi,0.4,0.7,0.4,0.1,0.25829291343688965,1.3589859008789062e-05,0.3377969264984131,5.7220458984375e-06,latency_loss,0.679,0.679,0.23844602108001714,0
1,1,1Gi,0.4,0.7,0.4,0.1,0.26650428771972656,1.5497207641601562e-05,0.3167421817779541,3.5762786865234375e-06,latency_loss,0.659,0.659,0.23330979347229006,1
1,1,1Gi,0.4,0.7,0.4,0.1,0.2974700927734375,8.58306884765625e-06,0.391188383102417,2.86102294921875e-06,latency_loss,0.804,0.804,0.2754696846008301,2
1,1,1Gi,0.4,0.7,0.4,0.1,0.26934218406677246,1.71661376953125e-05,0.2876551151275635,3.0994415283203125e-06,latency_loss,0.639,0.639,0.22281124591827395,3
1,1,1Gi,0.4,0.7,0.4,0.1,0.2565732002258301,9.775161743164062e-06,0.31740427017211914,1.430511474609375e-06,latency_loss,0.716,0.716,0.22959797382354738,4
1,1,1Gi,0.1,0.7,0.4,0.7,0.2908027172088623,1.4781951904296875e-05,0.2978818416595459,2.6226043701171875e-06,latency_loss,0.672,0.672,0.14824519157409669,0
1,1,1Gi,0.1,0.7,0.4,0.7,0.32645368576049805,3.981590270996094e-05,0.3087019920349121,2.6226043701171875e-06,latency_loss,0.709,0.709,0.1561558723449707,1
1,1,1Gi,0.1,0.7,0.4,0.7,0.3441476821899414,6.628036499023438e-05,0.3465430736541748,4.0531158447265625e-06,latency_loss,0.771,0.771,0.17308123111724855,2
1,1,1Gi,0.1,0.7,0.4,0.7,0.3185279369354248,1.0728836059570312e-05,0.315549373626709,2.1457672119140625e-06,latency_loss,0.719,0.719,0.15808155536651614,3
1,1,1Gi,0.1,0.7,0.4,0.7,0.3301093578338623,1.1682510375976562e-05,0.2878549098968506,2.6226043701171875e-06,latency_loss,0.694,0.694,0.1481629133224487,4
1,1,1Gi,0.4,0.7,0.1,0.7,0.23841381072998047,1.2636184692382812e-05,0.5276322364807129,2.384185791015625e-06,latency_loss,0.842,0.842,0.14813926219940185,0
1,1,1Gi,0.4,0.7,0.1,0.7,0.24584054946899414,1.621246337890625e-05,0.4672670364379883,1.6689300537109375e-06,latency_loss,0.849,0.849,0.14507544040679932,1
1,1,1Gi,0.4,0.7,0.1,0.7,0.25849199295043945,2.0265579223632812e-05,0.5314736366271973,2.384185791015625e-06,latency_loss,0.876,0.876,0.15656001567840577,2
1,1,1Gi,0.4,0.7,0.1,0.7,0.26621556282043457,9.5367431640625e-06,0.5424566268920898,2.384185791015625e-06,latency_loss,0.902,0.902,0.16074023246765137,3
1,1,1Gi,0.4,0.7,0.1,0.7,0.3771648406982422,1.0013580322265625e-05,0.5504024028778076,3.337860107421875e-06,latency_loss,1.055,1.055,0.20591552257537846,4
1,1,1Gi,0.1,0.1,0.7,0.4,0.32714080810546875,1.239776611328125e-05,0.2692081928253174,3.337860107421875e-06,latency_loss,0.67,0.67,0.22116239070892332,0
1,1,1Gi,0.1,0.1,0.7,0.4,0.3940868377685547,1.3113021850585938e-05,0.24906158447265625,3.0994415283203125e-06,latency_loss,0.72,0.72,0.21375434398651122,1
1,1,1Gi,0.1,0.1,0.7,0.4,0.32740283012390137,1.5497207641601562e-05,0.2382650375366211,2.86102294921875e-06,latency_loss,0.693,0.693,0.19952850341796874,2
1,1,1Gi,0.1,0.1,0.7,0.4,0.28547215461730957,1.0967254638671875e-05,0.2691378593444824,2.86102294921875e-06,latency_loss,0.629,0.629,0.21694595813751222,3
1,1,1Gi,0.1,0.1,0.7,0.4,0.2902872562408447,1.4066696166992188e-05,0.29736757278442383,2.86102294921875e-06,latency_loss,0.673,0.673,0.23718857765197754,4
1,1,1Gi,0.4,0.4,0.7,0.4,0.25771236419677734,1.3113021850585938e-05,0.2704157829284668,4.291534423828125e-06,latency_loss,0.6,0.6,0.29238295555114746,0
1,1,1Gi,0.4,0.4,0.7,0.4,0.2586028575897217,1.5735626220703125e-05,0.2552375793457031,3.5762786865234375e-06,latency_loss,0.589,0.589,0.28211517333984376,1
1,1,1Gi,0.4,0.4,0.7,0.4,0.2586991786956787,1.1920928955078125e-05,0.2870357036590576,1.9073486328125e-06,latency_loss,0.678,0.678,0.30441019535064695,2
1,1,1Gi,0.4,0.4,0.7,0.4,0.2590298652648926,1.9550323486328125e-05,0.2878153324127197,2.6226043701171875e-06,latency_loss,0.621,0.621,0.3050915479660034,3
1,1,1Gi,0.4,0.4,0.7,0.4,0.25780224800109863,1.3828277587890625e-05,0.2702901363372803,3.0994415283203125e-06,latency_loss,0.598,0.598,0.2923307657241821,4
1,1,1Gi,0.1,0.4,0.4,0.7,0.30187034606933594,1.0013580322265625e-05,0.4766659736633301,3.5762786865234375e-06,latency_loss,0.852,0.852,0.22085993289947511,0
1,1,1Gi,0.1,0.4,0.4,0.7,0.32154321670532227,1.5020370483398438e-05,0.3736107349395752,4.76837158203125e-06,latency_loss,0.767,0.767,0.18160796165466309,1
1,1,1Gi,0.1,0.4,0.4,0.7,0.3304429054260254,1.71661376953125e-05,0.31801652908325195,2.6226043701171875e-06,latency_loss,0.781,0.781,0.16025960445404053,2
1,1,1Gi,0.1,0.4,0.4,0.7,0.2946603298187256,1.5020370483398438e-05,0.3066737651824951,3.0994415283203125e-06,latency_loss,0.736,0.736,0.1521437168121338,3
1,1,1Gi,0.1,0.4,0.4,0.7,0.3382587432861328,1.3828277587890625e-05,0.34400248527526855,2.86102294921875e-06,latency_loss,0.765,0.765,0.17143440246582034,4
1,1,1Gi,0.4,0.7,0.7,0.4,0.24916744232177734,1.0251998901367188e-05,0.33971214294433594,5.245208740234375e-06,latency_loss,0.659,0.659,0.33747475147247313,0
1,1,1Gi,0.4,0.7,0.7,0.4,0.26559925079345703,1.1205673217773438e-05,0.2686746120452881,2.86102294921875e-06,latency_loss,0.611,0.611,0.29432091712951663,1
1,1,1Gi,0.4,0.7,0.7,0.4,0.35703325271606445,1.33514404296875e-05,0.29778432846069336,2.6226043701171875e-06,latency_loss,0.781,0.781,0.3512727260589599,2
1,1,1Gi,0.4,0.7,0.7,0.4,0.247650146484375,1.7642974853515625e-05,0.24375605583190918,3.0994415283203125e-06,latency_loss,0.569,0.569,0.2697028875350952,3
1,1,1Gi,0.4,0.7,0.7,0.4,0.25797390937805176,2.5033950805664062e-05,0.28139185905456543,2.6226043701171875e-06,latency_loss,0.62,0.62,0.3001824378967285,4
1,1,1Gi,0.1,0.4,0.1,0.1,0.3892943859100342,1.71661376953125e-05,0.5547516345977783,3.337860107421875e-06,latency_loss,1.025,1.025,0.09441180229187013,0
1,1,1Gi,0.1,0.4,0.1,0.1,0.31585240364074707,1.6927719116210938e-05,0.4793360233306885,1.430511474609375e-06,latency_loss,0.875,0.875,0.07952575683593749,1
1,1,1Gi,0.1,0.4,0.1,0.1,0.3099358081817627,1.6689300537109375e-05,0.6072735786437988,2.6226043701171875e-06,latency_loss,1.004,1.004,0.091727876663208,2
1,1,1Gi,0.1,0.4,0.1,0.1,0.3370649814605713,1.9550323486328125e-05,0.5721828937530518,4.291534423828125e-06,latency_loss,1.005,1.005,0.09093303680419922,3
1,1,1Gi,0.1,0.4,0.1,0.1,0.30137109756469727,1.7404556274414062e-05,0.52897047996521,3.0994415283203125e-06,latency_loss,0.912,0.912,0.08304142951965332,4
1,1,1Gi,0.4,0.7,0.4,0.7,0.24745631217956543,2.5510787963867188e-05,0.338761568069458,2.6226043701171875e-06,latency_loss,0.657,0.657,0.23450684547424316,0
1,1,1Gi,0.4,0.7,0.4,0.7,0.2582128047943115,9.5367431640625e-06,0.30791211128234863,1.6689300537109375e-06,latency_loss,0.685,0.685,0.2264578104019165,1
